1.429591, -0.138705, -0.038436, 0.000000
1.433268, -0.137065, -0.038089, 0.000000
1.431870, -0.136179, -0.036807, 0.000000
1.433241, -0.140024, -0.035899, 0.000000
1.434631, -0.144434, -0.036781, 0.000000
1.435276, -0.144097, -0.036552, 0.000000
1.437031, -0.147197, -0.038049, 0.000000
1.434973, -0.142332, -0.037973, 0.000000
1.430685, -0.141601, -0.037115, 0.000000
1.431946, -0.144541, -0.035812, 0.000000
1.431270, -0.145752, -0.039707, 0.000000
1.431885, -0.147104, -0.037616, 0.000000
1.432900, -0.145828, -0.036598, 0.000000
1.433521, -0.143847, -0.037301, 0.000000
1.431473, -0.141310, -0.037690, 0.000000
1.434188, -0.141938, -0.038483, 0.000000
1.432909, -0.143301, -0.037580, 0.000000
1.433360, -0.144805, -0.037137, 0.000000
1.432761, -0.145059, -0.036992, 0.000000
1.432164, -0.145626, -0.036829, 0.000000
1.433535, -0.143433, -0.037763, 0.000000
1.431898, -0.143656, -0.035579, 0.000000
1.430172, -0.146123, -0.039688, 0.000000
1.429234, -0.145116, -0.037838, 0.000000
1.430081, -0.139932, -0.035904, 0.000000
1.432426, -0.140991, -0.036421, 0.000000
1.434035, -0.143062, -0.035658, 0.000000
1.433831, -0.139694, -0.035281, 0.000000
1.430250, -0.142536, -0.036787, 0.000000
1.432767, -0.143198, -0.036126, 0.000000
1.436064, -0.145607, -0.037640, 0.000000
1.432863, -0.145067, -0.035165, 0.000000
1.434125, -0.145569, -0.037819, 0.000000
1.434199, -0.142431, -0.036038, 0.000000
1.432061, -0.142077, -0.037467, 0.000000
1.433120, -0.143117, -0.037276, 0.000000
1.433257, -0.144578, -0.036428, 0.000000
1.432347, -0.143806, -0.034712, 0.000000
1.435685, -0.148675, -0.038386, 0.000000
1.439849, -0.151756, -0.035274, 0.000000
1.435397, -0.146474, -0.035189, 0.000000
1.435213, -0.146049, -0.035377, 0.000000
1.435365, -0.147695, -0.037627, 0.000000
1.436049, -0.146010, -0.034453, 0.000000
1.432930, -0.141925, -0.037307, 0.000000
1.431169, -0.141795, -0.038213, 0.000000
1.428690, -0.139585, -0.038290, 0.000000
1.425833, -0.144187, -0.038611, 0.000000
1.426804, -0.143095, -0.036947, 0.000000
1.429637, -0.140650, -0.038842, 0.000000
1.429360, -0.142683, -0.039980, 0.000000
1.428422, -0.142481, -0.037785, 0.000000
1.427171, -0.144199, -0.039228, 0.000000
1.428772, -0.143900, -0.038327, 0.000000
1.429723, -0.146148, -0.038122, 0.000000
1.430275, -0.143812, -0.038797, 0.000000
1.430816, -0.142671, -0.036771, 0.000000
1.434356, -0.144297, -0.034747, 0.000000
1.435784, -0.142775, -0.031438, 0.000000
1.436189, -0.142850, -0.035308, 0.000000
1.435410, -0.145867, -0.034099, 0.000000
1.435851, -0.147295, -0.032705, 0.000000
1.439268, -0.149417, -0.032542, 0.000000
1.435928, -0.147584, -0.036162, 0.000000
1.434069, -0.145988, -0.035615, 0.000000
1.432066, -0.143479, -0.036658, 0.000000
1.436264, -0.148527, -0.034740, 0.000000
1.438079, -0.146857, -0.032642, 0.000000
1.438351, -0.146694, -0.032084, 0.000000
1.436324, -0.146045, -0.035462, 0.000000
1.438367, -0.143139, -0.032486, 0.000000
1.439288, -0.143283, -0.034480, 0.000000
1.438091, -0.147850, -0.034823, 0.000000
1.436082, -0.147679, -0.034068, 0.000000
1.431573, -0.144920, -0.034562, 0.000000
1.432102, -0.142320, -0.036703, 0.000000
1.433245, -0.143165, -0.030633, 0.000000
1.435895, -0.144026, -0.035815, 0.000000
1.433761, -0.147918, -0.034734, 0.000000
1.435508, -0.148584, -0.034885, 0.000000
1.434544, -0.146383, -0.035291, 0.000000
1.434829, -0.145487, -0.035807, 0.000000
1.440046, -0.147057, -0.031001, 0.000000
1.439361, -0.146221, -0.034396, 0.000000
1.435833, -0.147934, -0.035193, 0.000000
1.433961, -0.146165, -0.034327, 0.000000
1.433437, -0.144801, -0.036282, 0.000000
1.438165, -0.148967, -0.031273, 0.000000
1.435892, -0.148041, -0.034316, 0.000000
1.438616, -0.151932, -0.034475, 0.000000
1.438517, -0.154980, -0.034935, 0.000000
1.436248, -0.153941, -0.035440, 0.000000
