0.741856, -0.282814, 0.502636, 0.000000
0.744983, -0.282842, 0.502999, 0.000000
0.743069, -0.281511, 0.502344, 0.000000
0.746901, -0.282236, 0.503387, 0.000000
0.748011, -0.283332, 0.503178, 0.000000
0.744762, -0.286765, 0.503691, 0.000000
0.751632, -0.280848, 0.503480, 0.000000
0.751466, -0.276949, 0.503391, 0.000000
0.748296, -0.279427, 0.503814, 0.000000
0.747663, -0.278719, 0.502403, 0.000000
0.743004, -0.276773, 0.501826, 0.000000
0.741559, -0.276432, 0.502773, 0.000000
0.745077, -0.278235, 0.503225, 0.000000
0.744691, -0.281843, 0.503174, 0.000000
0.744147, -0.286298, 0.504063, 0.000000
0.741437, -0.286117, 0.503641, 0.000000
0.737762, -0.284734, 0.503210, 0.000000
0.742630, -0.281386, 0.502991, 0.000000
0.743131, -0.280320, 0.502314, 0.000000
0.748256, -0.280259, 0.503439, 0.000000
0.742162, -0.280403, 0.503168, 0.000000
0.742614, -0.280005, 0.502908, 0.000000
0.745335, -0.279066, 0.503573, 0.000000
0.749930, -0.279403, 0.502641, 0.000000
0.743492, -0.282228, 0.502605, 0.000000
0.742341, -0.284647, 0.502386, 0.000000
0.736209, -0.286245, 0.503457, 0.000000
0.740623, -0.283224, 0.503168, 0.000000
0.741466, -0.284097, 0.502943, 0.000000
0.742156, -0.285219, 0.503426, 0.000000
0.742745, -0.285081, 0.503435, 0.000000
0.745162, -0.284903, 0.504830, 0.000000
0.744262, -0.282259, 0.504284, 0.000000
0.743777, -0.281187, 0.504009, 0.000000
0.740160, -0.281883, 0.501773, 0.000000
0.743883, -0.283827, 0.503516, 0.000000
0.749052, -0.282316, 0.504075, 0.000000
0.746034, -0.285567, 0.502951, 0.000000
0.743817, -0.285231, 0.504255, 0.000000
0.738113, -0.283814, 0.503297, 0.000000
0.736358, -0.282847, 0.502173, 0.000000
0.741536, -0.281832, 0.502836, 0.000000
0.740010, -0.282693, 0.502682, 0.053000
0.745085, -0.283258, 0.502898, 0.064125
0.749123, -0.285963, 0.504846, 0.000000
0.740920, -0.284510, 0.503405, 0.000000
0.744428, -0.287429, 0.504325, 0.000000
0.746776, -0.287234, 0.505411, 0.056875
0.748306, -0.286292, 0.504379, 0.066625
0.737930, -0.285068, 0.503425, 0.090625
0.741969, -0.282273, 0.502454, 0.218125
0.752524, -0.278572, 0.502005, 0.347625
0.806100, -0.259302, 0.500584, 0.473375
0.850533, -0.231431, 0.497964, 0.619875
0.923387, -0.192544, 0.490991, 0.724375
0.951232, -0.168119, 0.490764, 0.770375
0.969350, -0.153110, 0.490359, 0.809000
0.969886, -0.146960, 0.488919, 0.807375
1.023706, -0.120574, 0.483951, 0.838250
1.052486, -0.100456, 0.484749, 0.865125
1.074629, -0.090587, 0.486737, 0.890125
1.121822, -0.070579, 0.484574, 0.909500
1.164605, -0.049519, 0.487280, 0.920125
1.188395, -0.036785, 0.488891, 0.934750
1.250326, -0.011070, 0.488469, 0.946000
1.277095, 0.004051, 0.489645, 0.952625
1.306962, 0.011462, 0.491256, 0.960875
1.368678, 0.039511, 0.491746, 0.955250
1.391115, 0.046003, 0.493689, 0.976000
1.424431, 0.066912, 0.499616, 0.970125
1.472806, 0.090423, 0.496300, 0.971250
1.493678, 0.098528, 0.497261, 0.989500
1.555719, 0.134222, 0.492360, 0.979000
1.593767, 0.151113, 0.493369, 0.979750
1.627859, 0.167769, 0.497018, 0.996500
1.656618, 0.186051, 0.491337, 0.984125
1.689815, 0.211433, 0.482520, 0.986375
1.707660, 0.225052, 0.481881, 0.986250
1.763709, 0.250906, 0.479858, 0.983500
1.802440, 0.271292, 0.481342, 0.985250
1.832935, 0.288278, 0.482074, 0.996875
1.880531, 0.315289, 0.479815, 0.998250
1.929220, 0.335625, 0.480400, 0.997250
1.967396, 0.351004, 0.484622, 0.987625
2.023307, 0.385261, 0.476141, 0.988250
2.054620, 0.402760, 0.477743, 0.986750
2.086915, 0.414570, 0.479115, 0.987500
2.103622, 0.417502, 0.480360, 1.001125
2.182377, 0.455812, 0.472740, 0.987875
2.262062, 0.490650, 0.478213, 0.987375
2.294923, 0.501319, 0.480226, 0.987875
2.367478, 0.541737, 0.476910, 1.001500
2.423026, 0.575930, 0.479847, 0.990125
2.437861, 0.579058, 0.480587, 1.002750
2.480287, 0.595321, 0.483172, 0.991125
2.511593, 0.619394, 0.477485, 1.007000
2.553134, 0.649801, 0.479679, 1.004000
2.598547, 0.675534, 0.479339, 1.003500
2.635779, 0.693540, 0.480677, 0.991750
2.688782, 0.720862, 0.481107, 0.989375
2.729849, 0.738918, 0.481984, 0.988000
2.760176, 0.753154, 0.483975, 0.987875
2.795817, 0.770482, 0.483927, 0.984500
2.835401, 0.789187, 0.484371, 0.986125
2.876344, 0.814611, 0.481274, 0.985000
2.918705, 0.834167, 0.483046, 0.985250
2.949227, 0.854890, 0.483339, 0.987125
3.003625, 0.883751, 0.480471, 0.985625
3.045307, 0.904987, 0.480194, 0.988375
3.071163, 0.934584, 0.455829, 0.990125
3.089306, 0.951692, 0.455862, 0.991125
3.151607, 0.986708, 0.453555, 0.995000
3.198982, 0.996792, 0.473311, 0.992250
3.229518, 1.012704, 0.461014, 0.992125
3.274076, 1.029446, 0.470925, 0.989875
3.297649, 1.045875, 0.462099, 0.987125
3.319869, 1.061171, 0.461035, 0.996750
3.352979, 1.076365, 0.462425, 0.987000
3.394077, 1.094650, 0.463539, 0.997000
3.406050, 1.104840, 0.454835, 0.985000
3.445177, 1.127529, 0.444449, 0.987000
3.493913, 1.152720, 0.443721, 0.984250
3.532487, 1.174123, 0.442941, 1.000750
3.615801, 1.210389, 0.446781, 0.986750
3.713529, 1.253676, 0.449401, 0.987500
3.763742, 1.281414, 0.451003, 0.987000
3.781430, 1.290938, 0.451265, 1.001625
3.837498, 1.318296, 0.453752, 0.989000
3.873453, 1.337061, 0.456074, 0.989000
3.902470, 1.345838, 0.457760, 0.986125
3.946609, 1.366824, 0.458526, 1.003375
3.993452, 1.380782, 0.463182, 0.990000
4.031515, 1.393712, 0.457626, 0.990125
4.096727, 1.420061, 0.457717, 1.003625
4.138980, 1.435586, 0.454898, 1.001625
4.170757, 1.462070, 0.438744, 1.001125
4.189306, 1.476162, 0.436790, 0.988625
4.222662, 1.499675, 0.437164, 0.988000
4.270081, 1.523836, 0.438647, 1.001125
4.318015, 1.546660, 0.429944, 1.001625
4.369070, 1.568791, 0.432379, 1.000000
4.426225, 1.594721, 0.430449, 0.999875
4.478768, 1.616289, 0.435127, 0.998000
